Time (s), Voltage (V)
25.476459,-0.012219
25.486459,-0.017107
25.496459,-0.017107
25.50646,-0.007331
25.51646,-0.012219
25.526464,-0.007331
25.536468,-0.007331
25.546468,-0.017107
25.556472,-0.007331
25.566471,-0.012219
25.576475,-0.007331
25.586475,-0.007331
25.596475,-0.012219
25.606475,-0.012219
25.616479,-0.007331
25.626483,-0.017107
25.636487,-0.012219
25.646492,-0.017107
25.656492,-0.012219
25.666496,-0.002444
25.6765,-0.007331
25.6865,-0.017107
25.696504,-0.012219
25.706508,-0.012219
25.716512,-0.007331
25.726512,-0.002444
25.736511,-0.017107
25.746515,-0.017107
25.756519,-0.007331
25.766523,-0.012219
25.776527,-0.002444
25.786531,-0.007331
25.796531,-0.017107
25.806535,-0.007331
25.816535,-0.007331
25.826536,-0.007331
25.836536,-0.007331
25.84654,-0.007331
25.856544,-0.012219
25.866548,-0.002444
25.876552,-0.012219
25.886552,-0.012219
25.896551,-0.002444
25.906555,-0.007331
25.916559,-0.007331
25.926563,-0.007331
25.936563,-0.012219
25.946563,-0.012219
25.956563,-0.002444
25.966571,-0.012219
25.976572,-0.007331
25.986572,-0.012219
25.996572,-0.012219
26.006576,-0.007331
26.01658,-0.012219
26.026584,-0.002444
26.036584,-0.002444
26.046583,-0.007331
26.056583,-0.012219
26.066587,-0.002444
26.076591,-0.007331
26.086595,-0.002444
26.096595,-0.012219
26.106595,-0.012219
26.116596,0.007331
26.1266,-0.007331
26.136604,-0.012219
26.146608,-0.007331
26.156608,-0.007331
26.166612,-0.007331
26.176612,-0.002444
26.186611,-0.007331
26.196615,-0.007331
26.206615,-0.002444
26.216615,-0.007331
26.226615,0.002444
26.236616,-0.002444
26.246623,-0.012219
26.256631,-0.007331
26.266639,-0.007331
26.276643,-0.012219
26.286643,-0.007331
26.296648,-0.012219
26.306648,-0.012219
26.316652,-0.002444
26.326652,-0.007331
26.336656,-0.007331
26.346656,-0.007331
26.35666,-0.012219
26.366659,-0.007331
26.376659,-0.002444
26.386659,-0.012219
26.396663,-0.007331
26.406667,-0.002444
26.416667,-0.007331
26.426671,0.007331
26.436676,-0.007331
26.44668,-0.012219
26.456684,0.002444
26.466688,-0.007331
26.476696,-0.002444
26.4867,-0.002444
26.496704,-0.007331
26.506704,-0.007331
26.516712,-0.002444
26.52672,-0.007331
26.536724,-0.002444
26.546724,-0.007331
26.556728,-0.007331
26.566732,-0.007331
26.576732,-0.012219
26.586732,-0.012219
26.596731,-0.012219
26.606735,-0.002444
26.616735,-0.002444
26.626739,-0.002444
26.636743,-0.012219
26.646747,-0.007331
26.656747,-0.007331
26.666748,-0.007331
26.676752,-0.002444
26.686752,-0.007331
26.696756,-0.021994
26.706756,-0.012219
26.716756,-0.017107
26.726755,-0.017107
26.736755,-0.012219
26.746755,-0.021994
26.756759,-0.017107
26.766759,-0.007331
26.776763,-0.017107
26.786767,-0.012219
26.796768,-0.017107
26.806768,-0.021994
26.816772,-0.021994
26.826776,-0.017107
26.836776,-0.017107
26.846775,-0.002444
26.856779,-0.007331
26.866783,-0.012219
26.876783,-0.012219
26.886783,-0.012219
26.896787,-0.012219
26.906791,-0.002444
26.916795,-0.017107
26.926799,-0.012219
26.9368,-0.012219
26.946807,-0.012219
26.956811,-0.007331
26.966812,-0.002444
26.976812,-0.017107
26.986812,-0.007331
26.996812,-0.012219
27.006816,-0.012219
27.016815,-0.007331
27.026819,-0.007331
27.036819,-0.017107
27.046819,-0.007331
27.056823,-0.007331
27.066823,-0.007331
27.076824,-0.007331
27.086824,-0.017107
27.096824,-0.012219
27.106828,-0.012219
27.116832,-0.007331
27.126831,0.002444
27.136835,-0.007331
27.146839,-0.012219
27.156848,-0.002444
27.166852,-0.002444
27.176851,-0.007331
27.186855,-0.007331
27.196859,-0.007331
27.206859,-0.002444
27.216859,-0.007331
27.22686,-0.012219
27.236864,-0.007331
27.246864,-0.007331
27.256868,-0.012219
27.266872,-0.007331
27.276876,-0.007331
27.28688,-0.012219
27.296888,-0.012219
27.306888,-0.012219
27.316892,-0.007331
27.326896,-0.007331
27.336896,-0.012219
27.346895,-0.012219
27.356899,-0.002444
27.366907,-0.012219
27.376911,-0.007331
27.386911,-0.007331
27.396915,-0.017107
27.406919,-0.007331
27.416923,-0.012219
27.426927,-0.012219
27.436927,-0.002444
27.446931,-0.007331
27.456935,-0.012219
27.466939,-0.007331
27.47694,-0.017107
27.48694,-0.012219
27.49694,-0.007331
27.506944,-0.002444
27.516948,-0.007331
27.526948,-0.012219
27.536956,-0.012219
27.546955,-0.012219
27.556955,-0.007331
27.566955,-0.012219
27.576959,-0.007331
27.586963,-0.007331
27.596963,-0.012219
27.606967,-0.007331
27.616968,-0.007331
27.626976,-0.012219
27.636976,-0.007331
27.64698,-0.012219
27.65698,-0.012219
27.66698,-0.002444
27.676984,-0.017107
27.686988,-0.012219
27.696992,-0.007331
27.706996,-0.017107
27.716995,-0.002444
27.726995,-0.012219
27.736999,-0.012219
27.746999,-0.007331
27.756999,-0.007331
27.767004,-0.012219
27.777004,-0.007331
27.787004,-0.012219
27.797008,-0.007331
27.807012,-0.007331
27.817012,-0.012219
27.827016,-0.007331
27.837015,-0.007331
27.847019,-0.017107
27.857019,-0.007331
27.867023,-0.007331
27.877023,-0.017107
27.887027,-0.007331
27.897031,-0.012219
27.907035,-0.012219
27.917039,-0.007331
27.92704,-0.007331
27.93704,-0.007331
27.947044,-0.007331
27.957048,-0.012219
27.967052,-0.007331
27.97706,-0.012219
27.987068,-0.017107
27.997076,-0.007331
28.00708,-0.002444
28.017087,-0.007331
28.027095,-0.012219
28.037096,-0.007331
28.0471,-0.012219
28.0571,-0.002444
28.067104,-0.012219
28.077104,-0.012219
28.087104,-0.012219
28.097103,-0.012219
28.107107,-0.012219
28.117107,-0.007331
28.127107,-0.017107
28.137107,-0.007331
28.147108,-0.012219
28.157115,-0.007331
28.167119,-0.007331
28.187124,-0.012219
28.197128,-0.012219
28.207132,-0.012219
28.217136,-0.012219
28.227136,-0.012219
28.237136,-0.017107
28.24714,-0.012219
28.257139,-0.007331
28.267143,-0.012219
28.277143,-0.012219
28.287143,-0.012219
28.297147,-0.017107
28.307151,-0.007331
28.317155,-0.012219
28.327159,-0.021994
28.33716,-0.012219
28.34716,-0.012219
28.35716,-0.012219
28.367164,-0.007331
28.377168,-0.017107
28.387168,-0.012219
28.397172,-0.017107
28.407171,-0.007331
28.417171,-0.012219
28.427175,-0.017107
28.437179,-0.021994
28.447183,-0.017107
28.457187,-0.017107
28.467191,-0.012219
28.477195,-0.012219
28.487203,-0.012219
28.497207,-0.012219
28.507211,-0.012219
28.517215,-0.012219
28.527219,-0.012219
28.537223,-0.012219
28.547231,-0.021994
28.557231,-0.021994
28.567232,-0.017107
28.577236,-0.026882
28.587236,-0.021994
28.59724,-0.021994
28.60724,-0.021994
28.617244,-0.017107
28.627244,-0.021994
28.637247,-0.026882
28.647247,-0.017107
28.657247,-0.021994
28.667247,-0.021994
28.677248,-0.021994
28.687252,-0.021994
28.697252,-0.026882
28.707252,-0.012219
28.717256,-0.021994
28.727256,-0.021994
28.737255,-0.017107
28.747259,-0.026882
28.757268,-0.012219
28.767276,-0.012219
28.777275,-0.026882
28.787284,-0.017107
28.797288,-0.021994
28.807287,-0.021994
28.817287,-0.017107
28.827287,-0.021994
28.837287,-0.017107
28.847288,-0.012219
28.857288,-0.017107
28.867288,-0.002444
28.877288,-0.017107
28.887287,-0.021994
28.897291,-0.012219
28.9073,-0.017107
28.917303,-0.017107
28.927303,-0.007331
28.937303,-0.021994
28.947307,-0.021994
28.957311,-0.012219
28.967311,-0.017107
28.977315,-0.021994
28.987319,-0.017107
28.99732,-0.021994
29.007324,-0.017107
29.017324,-0.012219
29.027328,-0.021994
29.037332,-0.021994
29.047332,-0.017107
29.057336,-0.021994
29.06734,-0.007331
29.077339,-0.021994
29.087348,-0.021994
29.097347,-0.017107
29.107347,-0.021994
29.117347,-0.017107
29.127347,-0.017107
29.137348,-0.026882
29.147348,-0.021994
29.157352,-0.012219
29.167356,-0.017107
29.177356,-0.017107
29.187356,-0.017107
29.197359,-0.021994
29.207359,-0.017107
29.217363,-0.012219
29.227367,-0.026882
29.237371,-0.012219
29.247375,-0.021994
29.257375,-0.021994
29.267379,-0.012219
29.277379,-0.021994
29.287384,-0.021994
29.297384,-0.017107
29.307384,-0.017107
29.317392,-0.012219
29.327396,-0.017107
29.3374,-0.017107
29.3474,-0.012219
29.357404,-0.021994
29.367404,-0.012219
29.377403,-0.017107
29.387403,-0.021994
29.397403,-0.021994
29.407403,-0.017107
29.417407,-0.021994
29.427412,-0.021994
29.437412,-0.017107
29.447412,-0.021994
29.457416,-0.012219
29.46742,-0.012219
29.47742,-0.026882
29.487419,-0.017107
29.497423,-0.017107
29.507423,-0.017107
29.517427,-0.017107
29.527427,-0.026882
29.537431,-0.026882
29.547431,-0.012219
29.557435,-0.021994
29.56744,-0.021994
29.577444,-0.017107
29.587448,-0.021994
29.597455,-0.021994
29.607463,-0.017107
29.617467,-0.021994
29.627471,-0.021994
29.637472,-0.021994
29.647472,-0.026882
29.657476,-0.012219
29.667476,-0.021994
29.67748,-0.021994
29.68748,-0.021994
29.697479,-0.021994
29.707479,-0.017107
29.717483,-0.017107
29.727487,-0.031769
29.737495,-0.021994
29.747495,-0.012219
29.757495,-0.021994
29.767499,-0.021994
29.7775,-0.021994
29.787504,-0.021994
29.797508,-0.017107
29.807512,-0.021994
29.817516,-0.021994
29.82752,-0.017107
29.83752,-0.021994
29.847524,-0.021994
29.857528,-0.017107
29.867528,-0.021994
29.877527,-0.017107
29.887527,-0.021994
29.897531,-0.021994
29.907535,-0.012219
29.917535,-0.021994
29.927536,-0.026882
29.93754,-0.017107
29.94754,-0.026882
29.95754,-0.017107
29.96754,-0.021994
29.977544,-0.021994
29.987548,-0.021994
29.997547,-0.017107
30.007551,-0.017107
30.017551,-0.017107
30.027555,-0.021994
30.037563,-0.026882
30.047567,-0.017107
30.057571,-0.017107
30.067571,-0.021994
30.077571,-0.021994
30.087572,-0.017107
30.097576,-0.021994
30.107576,-0.017107
30.11758,-0.021994
30.12758,-0.021994
30.13758,-0.026882
30.147579,-0.026882
30.157583,-0.041544
30.167583,-0.041544
30.177583,-0.056207
30.187583,-0.05132
30.197587,-0.05132
30.207588,-0.05132
30.217592,-0.046432
30.227592,-0.041544
30.237592,-0.046432
30.247592,-0.036657
30.2576,-0.036657
30.267599,-0.036657
30.277603,-0.031769
30.287603,-0.031769
30.297611,-0.031769
30.307611,-0.026882
30.317611,-0.031769
30.327619,-0.026882
30.337619,-0.021994
30.34762,-0.026882
30.357624,-0.012219
30.367631,-0.017107
30.377635,-0.026882
30.387636,-0.017107
30.397636,-0.012219
30.407636,-0.017107
30.417636,-0.012219
30.427635,-0.026882
30.437635,-0.021994
30.447639,-0.017107
30.457639,-0.021994
30.467639,-0.021994
30.47764,-0.017107
30.48764,-0.021994
30.49764,-0.017107
30.507644,-0.017107
30.517644,-0.021994
30.527648,-0.012219
30.537647,-0.012219
30.547651,-0.017107
30.557655,-0.012219
30.567659,-0.026882
30.577659,-0.026882
30.587659,-0.021994
30.59766,-0.021994
30.60766,-0.017107
30.617664,-0.026882
30.627664,-0.031769
30.637664,-0.021994
30.647668,-0.021994
30.657672,-0.017107
30.667671,-0.026882
30.677671,-0.026882
30.687683,-0.026882
30.697687,-0.012219
30.707687,-0.021994
30.717687,-0.031769
30.727687,-0.026882
30.737688,-0.026882
30.747688,-0.026882
30.757696,-0.021994
30.767696,-0.026882
30.777696,-0.021994
30.787696,-0.026882
30.7977,-0.021994
30.807699,-0.012219
30.817699,-0.021994
30.827703,-0.021994
30.837707,-0.017107
30.847707,-0.017107
30.857711,-0.007331
30.867712,-0.012219
30.877719,-0.021994
30.887723,-0.012219
30.897727,-0.017107
30.907728,-0.017107
30.917732,-0.017107
30.927732,-0.017107
30.937732,-0.021994
30.947732,-0.017107
30.957731,-0.007331
30.967735,-0.021994
30.977735,-0.007331
30.987739,-0.012219
30.997739,-0.017107
31.007743,-0.007331
31.017747,-0.017107
31.027748,-0.017107
31.037752,-0.017107
31.047756,-0.017107
31.057756,-0.007331
31.06776,-0.017107
31.07776,-0.021994
31.08776,-0.007331
31.097763,-0.012219
31.107767,-0.017107
31.117767,-0.017107
31.127771,-0.021994
31.137775,-0.021994
31.147775,-0.007331
31.157783,-0.017107
31.167787,-0.017107
31.177791,-0.012219
31.187795,-0.021994
31.197795,-0.017107
31.207803,-0.002444
31.217803,-0.021994
31.227804,-0.012219
31.237808,-0.012219
31.247808,-0.012219
31.257808,-0.002444
31.267812,-0.017107
31.27782,-0.021994
31.28782,-0.007331
31.297828,-0.017107
31.307832,-0.012219
31.317832,-0.012219
31.327835,-0.017107
31.337835,-0.012219
31.347839,-0.007331
31.357843,-0.012219
31.367843,-0.017107
31.377843,-0.012219
31.387844,-0.017107
31.397848,-0.007331
31.407852,-0.017107
31.417852,-0.012219
31.427856,-0.012219
31.43786,-0.012219
31.44786,-0.012219
31.45786,-0.002444
31.467863,-0.017107
31.477867,-0.017107
31.487871,-0.012219
31.497875,-0.017107
31.507875,-0.017107
31.517875,-0.017107
31.527879,-0.017107
31.537879,-0.012219
31.54788,-0.012219
31.55788,-0.012219
31.567884,-0.007331
31.577884,-0.017107
31.587888,-0.007331
31.597892,-0.012219
31.607891,-0.017107
31.617891,-0.012219
31.627891,-0.012219
31.637891,-0.012219
31.647891,-0.007331
31.657892,-0.012219
31.667892,-0.017107
31.677896,-0.007331
31.6879,-0.012219
31.697904,-0.007331
31.707904,-0.002444
31.717903,-0.017107
31.727903,-0.007331
31.737903,-0.012219
31.747911,-0.007331
31.757911,-0.017107
31.767915,-0.007331
31.777919,-0.017107
31.787919,-0.007331
31.797924,0.002444
31.807935,-0.017107
31.817939,-0.007331
31.827939,-0.012219
31.83794,-0.012219
31.847944,-0.002444
31.857948,-0.007331
31.867948,-0.012219
31.877952,-0.012219
31.887956,-0.007331
31.897956,-0.012219
31.90796,-0.007331
31.917959,-0.017107
31.927959,-0.012219
31.937963,-0.007331
31.947967,-0.012219
31.957967,-0.007331
31.967971,-0.012219
31.977972,-0.012219
31.987976,-0.007331
31.99798,-0.002444
32.00798,-0.007331
32.017978,-0.007331
32.027984,-0.012219
32.03799,-0.017107
32.047996,-0.007331
32.057994,-0.012219
32.067996,-0.012219
32.077995,-0.012219
32.087997,-0.012219
32.097995,-0.007331
32.107997,-0.007331
32.118,-0.012219
32.127998,-0.002444
32.138,-0.012219
32.148006,-0.012219
32.158012,-0.007331
32.168018,-0.017107
32.17802,-0.012219
32.188026,-0.012219
32.198032,-0.012219
32.20803,-0.007331
32.21804,-0.007331
32.228042,-0.017107
32.238044,-0.007331
32.248043,-0.007331
32.258045,-0.012219
32.268043,-0.007331
32.278049,-0.007331
32.288047,-0.012219
32.298053,-0.012219
32.308052,-0.017107
32.318054,-0.017107
32.328056,-0.007331
32.338058,-0.002444
32.34806,-0.007331
32.358058,-0.007331
32.368064,-0.012219
32.378063,-0.002444
32.388065,-0.007331
32.398063,-0.007331
32.408065,-0.012219
32.418067,-0.012219
32.428066,-0.012219
32.438068,-0.002444
32.448066,-0.007331
32.458072,-0.007331
32.46807,-0.002444
32.478073,-0.012219
32.488071,-0.002444
32.498073,0.002444
32.508079,-0.012219
32.518089,-0.007331
32.528087,-0.007331
32.538089,-0.012219
32.548091,-0.002444
32.55809,0.002444
32.568096,-0.012219
32.578098,-0.002444
32.5881,-0.007331
32.598102,-0.007331
32.608104,-0.012219
32.618103,-0.012219
32.628108,-0.012219
32.638111,-0.007331
32.648113,-0.012219
32.658119,-0.007331
32.668121,-0.012219
32.678119,-0.017107
32.688121,-0.012219
32.698123,-0.007331
32.708122,-0.017107
32.718128,-0.012219
32.728134,-0.017107
32.738136,-0.012219
32.748142,-0.007331
32.758144,-0.017107
32.768146,-0.012219
32.778148,-0.007331
32.788146,-0.012219
32.798152,-0.012219
32.808155,-0.012219
32.818161,-0.012219
32.828159,-0.002444
32.838161,-0.002444
32.848159,-0.007331
32.858165,-0.002444
32.868164,-0.007331
32.878166,-0.012219
32.888175,-0.002444
32.898178,-0.002444
32.908184,-0.007331
32.918182,0.002444
32.928192,-0.012219
32.93819,-0.002444
32.948196,-0.002444
32.958202,-0.012219
32.968204,-0.007331
32.97821,-0.002444
32.988216,-0.007331
32.998218,-0.002444
33.008224,-0.007331
33.01823,-0.007331
33.028232,-0.002444
33.03823,-0.002444
33.048233,-0.002444
33.058238,-0.007331
33.068241,-0.007331
33.078239,-0.007331
33.088241,-0.002444
33.098247,-0.007331
33.108249,-0.007331
33.118247,-0.007331
33.128246,-0.007331
33.138248,-0.007331
33.148246,-0.002444
33.158252,-0.012219
33.168251,-0.002444
33.178256,-0.007331
33.188255,-0.007331
33.198257,-0.002444
33.208259,-0.012219
33.218261,-0.007331
33.228263,0.002444
33.238269,-0.012219
33.248268,0.002444
33.25827,-0.002444
33.26828,-0.012219
33.278282,-0.007331
33.288284,-0.002444
33.298286,-0.002444
33.308288,-0.007331
33.318286,-0.002444
33.328292,-0.007331
33.338291,0.002444
33.348297,0.002444
33.358295,-0.002444
33.368301,-0.002444
33.378303,-0.002444
33.388305,-0.002444
33.398311,0.002444
33.408321,-0.012219
33.418319,-0.002444
33.428325,-0.002444
33.438323,-0.007331
33.448326,0.007331
33.458328,-0.007331
33.46833,-0.012219
33.478336,-0.002444
33.488338,-0.002444
33.49834,-0.002444
33.508338,-0.002444
33.518341,-0.007331
33.528343,-0.007331
33.538345,-0.002444
33.548347,-0.002444
33.558349,-0.002444
33.568347,-0.007331
33.578353,-0.007331
33.588352,-0.002444
33.598354,-0.007331
33.608356,-0.012219
33.618366,-0.007331
33.628368,-0.007331
33.63837,-0.007331
33.648376,0.007331
33.658378,-0.007331
33.66838,0.002444
33.678379,0.002444
33.688385,-0.002444
33.698387,0.002444
33.708393,-0.002444
33.718391,-0.007331
33.728393,-0.007331
33.738399,0.002444
33.748401,-0.007331
33.758403,-0.002444
33.768402,-0.007331
33.778408,-0.007331
33.788406,-0.002444
33.798408,-0.007331
33.80841,-0.007331
33.818412,-0.007331
33.828414,-0.007331
33.838417,-0.002444
33.848415,-0.002444
33.858421,-0.007331
33.868423,-0.007331
33.878425,-0.002444
33.888427,-0.002444
33.898433,-0.002444
33.908435,-0.012219
33.918434,-0.007331
33.92844,-0.002444
33.938438,-0.007331
33.948444,-0.002444
33.958446,-0.007331
33.968452,-0.012219
33.978454,-0.007331
33.98846,0.002444
33.998462,-0.007331
34.008468,-0.007331
34.018466,-0.007331
34.028472,-0.007331
34.038471,-0.002444
34.048473,-0.002444
34.058471,-0.012219
34.068481,-0.002444
34.078487,-0.007331
34.088489,-0.002444
34.098491,0.002444
34.108493,-0.007331
34.118495,-0.007331
34.128501,-0.007331
34.1385,-0.002444
34.148498,-0.002444
34.158504,-0.002444
34.168502,-0.007331
34.178504,0.002444
34.188503,-0.002444
34.198513,-0.007331
34.208511,-0.007331
34.218517,-0.002444
34.228519,-0.007331
34.238525,-0.007331
34.248527,-0.002444
34.258533,0.002444
34.268531,-0.012219
34.278537,-0.007331
34.288539,-0.002444
34.298545,-0.002444
34.308544,-0.012219
34.318542,-0.002444
34.328548,0.007331
34.338546,-0.002444
34.348548,-0.002444
34.358547,-0.012219
34.368549,-0.007331
34.378547,0.007331
34.388553,-0.012219
34.398555,0.002444
34.408565,-0.002444
34.418563,-0.012219
34.428562,-0.007331
34.438568,-0.002444
34.44857,-0.007331
34.458576,-0.002444
34.468578,-0.002444
34.478588,-0.007331
34.48859,-0.007331
34.4986,-0.012219
34.508602,-0.017107
34.518608,-0.007331
34.52861,-0.012219
34.538616,-0.007331
34.548614,-0.012219
34.55862,-0.021994
34.568618,-0.012219
34.57862,-0.012219
34.588619,-0.017107
34.598625,-0.002444
34.608627,-0.012219
34.618633,-0.012219
34.628639,-0.002444
34.638645,-0.007331
34.648647,-0.007331
34.658657,-0.002444
34.668663,-0.012219
34.678668,-0.002444
34.688671,-0.002444
34.698677,-0.007331
34.708679,-0.012219
34.718685,-0.007331
34.728687,-0.007331
34.738693,-0.002444
34.748695,-0.007331
34.758701,-0.012219
34.768703,-0.002444
34.778713,-0.007331
34.788715,-0.002444
34.798717,0.002444
34.808719,-0.007331
34.818721,-0.007331
34.82872,-0.002444
34.838718,-0.007331
34.848724,-0.007331
34.858722,-0.012219
34.868724,-0.007331
34.878726,0.002444
34.888729,-0.002444
34.898727,-0.007331
34.908733,-0.007331
34.918731,-0.007331
34.928733,-0.007331
34.94873,-0.007331
34.958736,-0.007331
34.968734,-0.007331
34.97874,-0.007331
34.988742,-0.007331
34.998748,-0.002444
35.008747,-0.012219
35.018753,-0.002444
35.028751,-0.007331
35.038753,-0.012219
35.048751,-0.007331
35.05875,-0.007331
35.068756,-0.012219
35.078758,-0.002444
35.08876,-0.012219
35.098762,-0.012219
35.108764,-0.012219
35.118766,-0.007331
35.128768,-0.012219
35.138774,0.002444
35.14878,-0.012219
35.158782,-0.012219
35.168788,-0.002444
35.178787,-0.012219
35.188789,-0.002444
35.198791,-0.012219
35.208797,-0.017107
35.218799,-0.007331
35.228809,-0.012219
35.238811,-0.002444
35.248813,-0.007331
35.258815,-0.012219
35.268821,-0.012219
35.27882,-0.007331
35.288822,-0.012219
35.298828,-0.012219
35.308826,-0.007331
35.318832,-0.017107
35.328834,-0.007331
35.338836,-0.007331
35.348838,-0.026882
35.35884,-0.031769
35.368839,-0.031769
35.378849,-0.036657
35.388847,-0.036657
35.398857,-0.041544
35.408859,-0.036657
35.418865,-0.036657
35.428863,-0.041544
35.438865,-0.026882
35.448871,-0.026882
35.458873,-0.031769
35.468879,-0.017107
35.478881,-0.021994
35.48888,-0.017107
35.498878,-0.017107
35.508888,-0.021994
35.51889,-0.017107
35.528892,-0.007331
35.53889,-0.007331
35.548896,-0.017107
35.558898,-0.012219
35.568904,-0.017107
35.578903,-0.007331
35.588905,0.002444
35.598903,-0.021994
35.608909,-0.012219
35.618907,-0.007331
35.628913,-0.017107
35.638912,-0.007331
35.648914,-0.012219
35.658916,-0.017107
35.668918,-0.012219
35.678924,-0.017107
35.688926,-0.007331
35.698932,-0.012219
35.708934,-0.017107
35.71894,-0.002444
35.728942,-0.007331
35.738945,-0.012219
35.74895,-0.012219
35.758956,-0.017107
35.768959,-0.007331
35.778961,-0.007331
35.788959,-0.007331
35.798961,-0.012219
35.808959,-0.007331
35.818962,-0.012219
35.828964,-0.012219
35.838966,-0.007331
35.848972,-0.017107
35.858974,-0.012219
35.86898,-0.007331
35.878978,-0.012219
35.888984,-0.007331
35.898983,-0.012219
35.908985,-0.017107
35.918987,-0.012219
35.928993,-0.007331
35.938995,-0.012219
35.949001,-0.012219
35.959003,-0.017107
35.969005,-0.012219
35.979007,-0.002444
35.989009,-0.012219
35.999008,-0.017107
36.009014,-0.017107
36.01902,-0.017107
36.029018,-0.017107
36.039024,-0.012219
36.049026,-0.026882
36.059028,-0.017107
36.069026,-0.017107
36.07904,-0.021994
36.089042,-0.012219
36.099048,-0.021994
36.10905,-0.021994
36.11906,-0.017107
36.129058,-0.017107
36.13906,-0.021994
36.149063,-0.017107
36.159069,-0.021994
36.169067,-0.021994
36.179069,-0.017107
36.189067,-0.021994
36.199077,-0.017107
36.209075,-0.021994
36.219074,-0.026882
36.229076,-0.021994
36.239074,-0.021994
36.249076,-0.026882
36.259075,-0.017107
36.269077,-0.026882
36.279075,-0.021994
36.289077,-0.017107
36.299076,-0.026882
36.309078,-0.021994
36.319087,-0.026882
36.32909,-0.026882
36.339099,-0.021994
36.349098,-0.026882
36.359104,-0.036657
36.369106,-0.017107
36.379108,-0.031769
36.389106,-0.026882
36.399116,-0.026882
36.409118,-0.031769
36.419124,-0.026882
36.429122,-0.017107
36.439128,-0.021994
36.449127,-0.021994
36.459129,-0.017107
36.469131,-0.026882
36.479133,-0.017107
36.489139,-0.026882
36.499145,-0.026882
36.509143,-0.021994
36.519149,-0.021994
36.529151,-0.017107
36.539157,-0.021994
36.54916,-0.026882
36.559162,-0.021994
36.569168,-0.017107
36.579166,-0.021994
36.589168,-0.021994
36.599166,-0.017107
36.649177,-0.041544
36.659179,-0.041544
36.669181,-0.041544
36.679183,-0.031769
36.689186,-0.041544
36.699192,-0.046432
36.70919,-0.036657
36.719196,-0.041544
36.729202,-0.041544
36.739204,-0.036657
36.74921,-0.046432
36.75922,-0.041544
36.769218,-0.036657
36.779224,-0.036657
36.789222,-0.036657
36.799232,-0.041544
36.80923,-0.046432
36.819236,-0.036657
36.829238,-0.041544
36.839244,-0.046432
36.849243,-0.036657
36.859249,-0.041544
36.869247,-0.041544
36.879253,-0.036657
36.889255,-0.046432
36.899269,-0.036657
36.909271,-0.041544
36.919273,-0.046432
36.929271,-0.041544
36.939273,-0.036657
36.949272,-0.046432
36.959274,-0.046432
36.969276,-0.041544
36.979274,-0.041544
36.98928,-0.036657
36.999279,-0.046432
37.009284,-0.046432
37.019287,-0.041544
37.029293,-0.046432
37.039291,-0.041544
37.049297,-0.046432
37.059295,-0.046432
37.069297,-0.036657
37.079299,-0.036657
37.089305,-0.046432
37.099308,-0.041544
37.109306,-0.041544
37.119312,-0.046432
37.129314,-0.036657
37.13932,-0.046432
37.149322,-0.046432
37.159324,-0.041544
37.169326,-0.046432
37.179328,-0.041544
37.189327,-0.046432
37.199329,-0.05132
37.209327,-0.046432
37.219329,-0.036657
37.229328,-0.046432
37.239326,-0.046432
37.249332,-0.046432
37.259334,-0.046432
37.269344,-0.041544
37.279342,-0.046432
37.289344,-0.05132
37.299346,-0.036657
37.309349,-0.05132
37.319351,-0.046432
37.329353,-0.046432
37.339351,-0.05132
37.349353,-0.046432
37.359352,-0.041544
37.36935,-0.05132
37.379356,-0.041544
37.389358,-0.046432
37.399364,-0.05132
37.409362,-0.046432
37.419372,-0.05132
37.429374,-0.046432
37.43938,-0.05132
37.449382,-0.046432
37.459396,-0.046432
37.469398,-0.046432
37.479404,-0.046432
37.489406,-0.046432
37.499408,-0.046432
37.509407,-0.046432
37.519412,-0.046432
37.529415,-0.036657
37.539417,-0.05132
37.549415,-0.041544
37.559417,-0.046432
37.569423,-0.046432
37.579433,-0.041544
37.589439,-0.05132
37.599445,-0.05132
37.609443,-0.036657
37.619449,-0.046432
37.629451,-0.041544
37.639457,-0.046432
37.649459,-0.056207
37.659458,-0.05132
37.66946,-0.046432
37.679458,-0.041544
37.689464,-0.041544
37.699466,-0.041544
37.709468,-0.046432
37.719474,-0.041544
37.72948,-0.041544
37.739479,-0.05132
37.749485,-0.036657
37.759487,-0.046432
37.769489,-0.041544
37.779491,-0.041544
37.789493,-0.056207
37.799491,-0.046432
37.80949,-0.036657
37.819492,-0.046432
37.82949,-0.036657
37.839496,-0.046432
37.849498,-0.046432
37.8595,-0.036657
37.869506,-0.046432
37.879512,-0.046432
37.889518,-0.036657
37.899528,-0.046432
37.90953,-0.046432
37.919532,-0.041544
37.929534,-0.046432
37.939537,-0.041544
37.949535,-0.041544
37.959541,-0.046432
37.969539,-0.041544
37.979541,-0.041544
37.989543,-0.05132
37.999549,-0.041544
38.009548,-0.046432
38.019546,-0.041544
38.029548,-0.036657
38.03955,-0.046432
38.049556,-0.046432
38.059558,-0.041544
38.069561,-0.046432
38.079563,-0.041544
38.089569,-0.026882
38.099571,-0.05132
38.109573,-0.041544
38.119571,-0.041544
38.129577,-0.036657
38.139575,-0.046432
38.149574,-0.046432
38.159576,-0.056207
38.169574,-0.046432
38.179584,-0.05132
38.189586,-0.05132
38.199588,-0.046432
38.209587,-0.056207
38.219589,-0.05132
38.229587,-0.041544
38.239593,-0.056207
38.249595,-0.046432
38.259597,-0.05132
38.269596,-0.056207
